StollerID,A5YKK6,B9A064,O00187,O00391,O00429,O00533,O14556,O14791,O14980,O43707,O43866,O60664,O60716,O75116,O75144,O75347,O75369,O75390,O75636,O75882,O95445,O95678,P00338,P00450,P00533,P00736,P00739,P00746,P00747,P00751,P00915,P01008,P01011,P01019,P01024,P01031,P01034,P01042,P01344,P01591,P01717,P01771,P01773,P01780,P01781,P01860,P01861,P01871,P01877,P02042,P02649,P02654,P02655,P02656,P02741,P02743,P02745,P02746,P02747,P02748,P02749,P02750,P02751,P02753,P02760,P02765,P02766,P02774,P02775,P02786,P02790,P02792,P03951,P03952,P04003,P04004,P04040,P04066,P04075,P04114,P04180,P04196,P04211,P04217,P04220,P04275,P04278,P04406,P04424,P04433,P04792,P05090,P05154,P05155,P05156,P05164,P05186,P05362,P05452,P05543,P05546,P06276,P06331,P06396,P06681,P06702,P06727,P06737,P07195,P07237,P07333,P07357,P07358,P07359,P07360,P07737,P07954,P08185,P08519,P08571,P08603,P08637,P08697,P09871,P0C0L4,P0C0L5,P0DJI8,P10643,P10909,P11021,P11047,P11142,P11279,P11413,P11532,P11766,P12081,P12111,P12277,P12429,P12830,P12955,P13473,P13591,P13598,P13647,P13667,P13671,P13796,P13798,P13929,P14151,P14314,P14618,P14625,P14923,P15144,P15169,P15311,P15924,P16070,P16284,P17936,P17948,P18206,P18428,P19320,P19367,P19823,P19827,P19971,P20618,P20700,P20742,P20810,P20851,P20930,P22105,P22307,P22352,P22792,P23142,P23229,P23368,P23396,P24666,P24821,P25311,P26038,P26927,P27169,P27824,P27918,P29350,P29622,P30041,P30048,P30084,P30101,P30613,P31327,P31939,P31943,P31948,P32119,P33151,P33908,P34932,P35232,P35442,P35542,P35573,P35858,P35900,P36955,P36980,P38646,P39019,P40227,P42330,P42765,P43251,P43652,P46939,P48047,P48147,P48740,P49327,P49736,P49908,P50225,P50454,P50991,P51610,P51884,P52566,P53396,P54108,P54578,P55058,P55786,P60660,P61106,P61626,P61764,P61769,P62158,P62263,P62701,P62847,P63104,P68871,P69905,P78371,P78417,P78527,P80108,P81605,Q00839,Q01581,Q02790,Q02809,Q02880,Q03591,Q04695,Q04756,Q06033,Q08380,Q09666,Q10589,Q12805,Q12913,Q13103,Q13201,Q13228,Q13263,Q13451,Q13564,Q13576,Q13790,Q14012,Q14203,Q14204,Q14315,Q14520,Q14624,Q14766,Q14974,Q15029,Q15063,Q15075,Q15149,Q15428,Q15485,Q15582,Q15691,Q15746,Q15848,Q15942,Q16363,Q16401,Q16610,Q32MZ4,Q3LXA3,Q562R1,Q5JRA6,Q6EMK4,Q6UX04,Q7KZF4,Q7L8L6,Q7Z3U7,Q86V81,Q86VB7,Q86WR0,Q8IZ83,Q8NBP7,Q8NBS9,Q8NC51,Q8WU39,Q92820,Q92835,Q92945,Q92954,Q96BY6,Q96HR3,Q96IY4,Q96KN2,Q96PD5,Q99459,Q99683,Q99714,Q99784,Q99832,Q9BR76,Q9BRP8,Q9BXR6,Q9H0W9,Q9H1R3,Q9H299,Q9H4G4,Q9H8L6,Q9HC38,Q9HCB6,Q9HDC9,Q9NQ79,Q9NQC3,Q9NTJ3,Q9NTX5,Q9NZP8,Q9P0L0,Q9UDT6,Q9UGM5,Q9UHG3,Q9UIF8,Q9UK55,Q9UL46,Q9UNN8,Q9UQ35,Q9Y2S2,Q9Y2Z0,Q9Y446,Q9Y490,Q9Y4L1,Q9Y5Y7,Q9Y6R7,Q9Y6U3,Group
RHD01_1,18.7272603886345,13.3275680813969,9.54540258245351,10.9353197736654,NA,9.69368435625023,10.7658471528105,13.5454146012114,14.2857056384342,18.9825552511834,13.9095096763623,20.1934375282999,10.8365514230401,NA,NA,16.6279228330516,18.7580858991501,16.8331211017183,NA,14.1788297743602,16.6265717480259,NA,16.4425118599979,19.7067946262707,14.2279896540962,14.3558493458779,13.2695136062361,11.6909792291807,18.3595917226078,18.2933270487746,19.3613319152042,20.0874550716603,20.3646925413151,17.5891888202206,22.057749179085,16.2605173204794,NA,19.0856641010691,11.7034957036176,15.5600942562629,NA,12.4747158911588,NA,14.163950730152,11.7787293168723,11.9460256986927,14.0539776235463,18.6634733256036,11.1841122727595,17.6881949774385,16.8979848606423,15.4114878167878,15.4571727583803,15.2912628077967,NA,15.9635461467473,11.8904189517856,10.4387648277783,12.7174461646139,16.0066166748067,18.3499722740196,16.443343271414,NA,16.7367309081914,19.5788313113272,18.5806181510557,17.2840423684236,19.6222554493054,13.3696927594622,18.0234906882953,20.7975317129195,15.1953199126049,12.5676659390882,15.7712663524184,18.1758657682353,19.245727703374,NA,NA,17.7757022208342,18.336176148439,12.9267576055778,18.1837037039636,12.2459151170647,20.533150996678,13.5243617342145,14.7708677510593,13.8920807539163,NA,17.5266291369733,14.1563967746149,9.24056668347753,16.5076178224294,12.5022269086599,19.3218838465124,16.2175650975467,NA,NA,NA,14.2293731198547,15.390378572516,17.8946158883779,13.2416455183589,12.1730786997146,16.9947489745631,15.0423258504978,14.8652451383115,16.0227678800057,14.8546356403281,12.4146717600214,16.1820243592878,10.1836403434425,16.2390205971387,13.4721018639168,12.4394595161902,16.9238787447754,NA,15.1749081323083,15.8001026189529,13.4809605582788,13.11838568393,16.1299257264357,NA,17.5820059579487,15.2969936149101,14.4041589842377,16.5770015268658,NA,16.0463922799029,17.7084736730455,NA,18.4444248949451,17.1637243558772,NA,17.6341764707413,NA,18.1747038518645,11.8455982490151,19.4242922008593,17.2379745463549,NA,13.439917868911,NA,NA,NA,12.5993817266902,20.6353107179592,14.9958386833223,14.9736704634866,10.8421774611009,NA,15.0555591006602,12.1996195922675,16.534668860312,16.0168842238772,18.492736507824,16.0091830383328,18.4740976469282,14.159235130689,16.2609869563285,18.2510584124131,12.389269679168,17.7610966828201,13.6233591270534,NA,15.2586046769896,12.5469332751913,10.8219923623705,18.8803000757158,19.3925784196951,18.5685536590973,15.3881350378307,NA,18.1533387663978,16.0636739866046,16.3505918600684,13.7871791945454,8.84341704040048,12.5787686940659,NA,13.860553553204,15.0725006856744,14.2515142170204,15.2858677972523,15.5234078896605,15.1153123417257,15.7638905459143,15.4968562733981,16.0341760727922,NA,10.9023065207714,16.1326774448949,16.2133687375917,12.2092239661912,17.832105028722,15.3143180602587,14.565454971731,17.6313696314954,17.6868246703825,19.4746664812903,16.6803760075951,19.2818931352796,15.9272013335554,16.4628714302975,17.4462029111269,NA,NA,NA,19.1255443883915,16.6774815398797,12.1486081347148,NA,15.3018130358075,15.7967755262247,9.19842957076727,14.6990550984083,13.2478090141962,17.2546143774957,15.6845771477668,19.2683478162401,NA,11.0962183602589,14.3305205866022,18.1989327319045,15.7298373864353,16.2962485694342,NA,11.4578174180988,17.3091361392563,18.2867021393955,12.195232545302,NA,20.034530323292,NA,17.7624190244272,16.582116689572,17.658471614219,19.3093930841877,11.680134002367,17.2384336631001,11.2253412144915,20.2070357750719,NA,16.7992575865243,NA,13.7298012815474,10.7028263396393,16.1269393513804,15.0726028440957,12.4046474470207,13.8505013671459,NA,14.4880221173712,NA,17.4557678801506,17.3154273307479,18.5131978670568,12.6928301465443,NA,14.7667882101425,14.2979723248375,17.3633083304619,NA,14.0630217187847,NA,NA,12.8693067792854,14.288903553766,13.9724216206956,21.1122123114633,16.1091726010126,11.6050095007275,14.9899412613819,11.0646848402571,NA,16.5290975696717,20.0749019016852,NA,NA,17.49796797247,11.7236366291201,NA,15.0898799483515,18.9558079547028,16.032660713393,15.1803035230162,19.0735393603261,NA,NA,NA,NA,18.3513067816804,18.8989420176303,NA,NA,15.4000098357807,NA,15.0562655635555,9.45192795314733,NA,17.7597068209377,NA,12.8156862940003,13.9338621307515,NA,11.4053340224108,10.7238247419993,10.4822099864474,14.8013789665661,16.9633239708973,15.5319579968459,19.8289978303526,19.1005661006946,10.7106626735108,16.3830655142056,11.4633511781664,13.1675407696988,16.2808838386631,15.7673330573245,14.0905921352686,NA,17.4372896167913,19.7086666424103,10.1515962918993,NA,18.2286937642276,14.3890202287678,12.7443074436377,16.5855879967143,19.0844969990913,18.7759760775247,12.1629004624199,10.5018998661527,17.323872801688,18.5929858185473,NA,NA,15.3979439768282,14.9995763927019,15.4508259123617,12.6785757125428,NA,NA,11.8210620236352,16.4289018668473,10.2421356312852,19.0592710439308,17.7192838612738,14.4770132043657,12.0671906416849,15.8528876516383,14.8514728497366,12.1380416802821,NA,11.8385523807956,12.5264116966798,11.9892167244514,9.53422466544476,NA,16.3335287321373,17.0440909644393,13.9963843326505,18.5500962988848,10.7871924611993,11.5581059264963,NA,16.0257012749831,Case
RHD01_10,17.0934196277375,11.9921863531083,11.1196395468517,11.363143145663,12.6552317332066,NA,11.2872258207432,13.5107592237866,NA,17.0505884214251,11.6073330881605,9.43652416697741,10.9015872210537,19.5540911607545,NA,16.9360731255971,16.686786378777,17.2035267609706,15.090704597224,14.540075959161,15.9771868895701,11.1466291314784,15.2631198901441,19.5353864499591,14.6328992338358,14.2805293826503,10.6153040973459,12.9778229787874,18.7190983247104,19.1842462925378,18.3070130942767,19.7774659497317,20.3588775914123,17.3464782401595,22.4468488140324,16.3294118275328,10.4916246515292,20.0964166207765,12.032313365439,13.2908511524642,NA,NA,NA,NA,NA,13.3596315267901,NA,15.6048876301033,9.09841113550669,16.1779010567616,18.0577310692838,16.0070351533249,16.5808974381552,16.5761023942195,13.4134269531071,17.5612633291497,12.2281846670651,NA,13.069699146156,16.4020719077987,18.912351405529,16.2277947275538,18.4543796267718,17.88474528804,19.2687446092138,17.7788439479617,18.2512780562662,19.7447701244181,13.676221561569,18.4777645896025,21.9199282382305,14.1315652096872,13.0718511406157,15.8770370000191,18.6011969674524,20.0617377059142,NA,NA,NA,18.7796090766704,13.4696888719345,17.7021117960284,11.1270263979362,20.2712373155793,NA,14.4011041729508,NA,NA,15.7838960317208,11.8844563581408,NA,15.8014726893758,12.9083072350208,20.1042532098192,16.897599692994,20.2564908980942,13.3336808876559,11.6717276939129,13.9473054452505,14.6159387856193,18.8509339773736,13.9519157560172,NA,16.960449988768,15.2205763370006,NA,20.7157634599462,14.4245914746956,13.2692460706686,14.1910245042783,10.4754578336816,14.9131376522118,14.2958399483892,11.6934442684275,16.5186812754139,12.0708109245027,14.1998180177844,16.4148454162678,12.6134427893308,14.0320612285851,16.6416185598448,11.1133938199151,17.6943572070128,15.498738906435,16.0160084303402,17.7304887120817,NA,15.1659099767033,18.1030639069004,20.1271681447741,19.0582105718615,17.5618860598216,NA,16.5227968222234,13.1743221453315,17.3814576130868,16.9520006477625,NA,16.9401701923725,13.6251460365803,NA,11.0763339503991,NA,NA,NA,NA,NA,15.2377047937917,10.5575977214548,NA,16.0781620683192,12.1148715962425,17.6009821792954,NA,18.1469106945633,NA,17.7623930696374,13.9606291724925,16.3696384087972,16.6396897511386,12.6305638254828,15.1832565932904,14.3098131139083,NA,14.5954031890876,12.6256102250962,NA,17.3584039547389,18.9696178264465,18.3538265477947,14.0756805311139,NA,NA,14.2239021537582,18.3982931968561,14.5596644775381,NA,12.6347071542407,NA,13.4603880604022,15.8993935091299,12.3847610897839,NA,NA,15.3743589337062,18.5518377865849,16.520528294452,16.8609972195442,15.6608321322782,NA,16.1466627390001,15.2050513258935,12.1496753639616,18.0522183085443,15.7257286437044,13.2533376958515,14.8250561628965,17.8816720269231,19.9114663070084,16.6430261196007,18.8117287129837,15.3369099252458,15.3878036241534,16.1211548654289,13.2534807090703,11.2139268195737,NA,19.3002859692912,NA,NA,10.8130837200448,NA,16.2658192111818,6.55671801755881,15.9132330390792,13.1200662797554,NA,16.3411883415174,19.5770557211505,13.5415056437063,15.310559531598,15.0559064457939,18.4880048518141,15.3760816274057,13.802625411297,18.0388257750847,12.0240224950367,18.2014271082541,17.7170491502265,12.0144815288499,NA,NA,16.4840270153718,16.4280087478139,16.3198857083847,17.7385851191066,18.276574722709,NA,17.2610536410426,11.1579159423292,19.7586214210631,15.7333532813038,19.4984337845932,11.4705531335512,NA,11.0469275395006,19.3397197624005,14.7148105698973,13.0157735907289,13.6102151296774,12.1832473646608,19.078734574053,16.5035007658865,NA,17.6726663511408,NA,13.6175064937537,NA,15.899357631052,NA,18.0274168535123,14.9996952971194,NA,12.546905550081,14.470220991863,13.1692318216005,14.4060601439095,14.2640584168618,21.4142702526756,NA,11.5977192456587,15.1744228824409,NA,14.5841915189571,21.4920062062698,18.17052903092,NA,NA,18.9518137313792,NA,NA,16.2278919121597,17.4499111346922,15.9834528082247,15.5553221831292,19.1186544533546,NA,18.1089700234289,13.3375257377001,15.2708917021025,18.2317147909724,20.2045974112993,10.3538161777589,NA,15.329529731681,NA,15.1714997412589,NA,15.795840037765,17.0670382963547,10.8071890670008,12.9015187784188,19.4617356212168,14.262064739958,12.6325929035087,9.76372294733445,11.7191406492056,14.6889337879263,18.9510641155862,15.686049888179,19.8576466505812,18.9983237779967,11.2570165130972,16.3570622491389,12.7221741856336,12.6310608440302,16.1925463427636,14.2646375854646,12.1982854152981,12.1665535242882,15.6421617190566,NA,12.8197529932978,NA,18.3417759280632,15.1211012268445,12.5675019541772,15.560888367859,18.7958893625343,18.041442055212,10.430928144457,10.3714967887997,14.6426615269968,18.4185670776783,17.2718140657904,NA,NA,15.060654983828,10.0401157102754,11.8621983612684,NA,NA,NA,15.7238547588772,NA,19.5549228604018,16.5090278909277,13.5568293315812,12.1476924200599,15.4034594666762,15.8211160008702,12.4004672169233,11.9451493414372,11.9744436298458,13.4417381555566,11.8151727206265,11.256203969975,NA,NA,15.6810220352274,14.4196132838256,18.2744946358302,11.1761182832571,NA,17.5758952087173,15.9954127480312,Control
RHD01_100,NA,16.9940981580292,9.84126036698706,12.0534521437691,13.4906252813516,10.1203078716298,9.78883625534576,13.0776847926937,15.6300953112071,17.8019066148327,14.3724910098011,10.6919929599891,9.35583360272686,18.457755196276,NA,16.9557656780706,18.1761726620264,17.9961159484148,15.2041882596452,14.4131790001605,16.6359320490708,NA,15.7078174514624,20.0113801492303,15.1613881905842,14.9270677339694,12.7507540844672,12.2642687039419,18.8031580288402,19.0097069919826,18.5477990249829,20.1954515111538,20.8652998197866,17.7061978540199,21.7954210103646,17.1855781601721,10.8412600524368,19.5310781382501,12.1109957637738,16.5396482009258,14.2327057204048,13.6506591134671,11.0922457655189,11.0413997443414,12.1161389150067,15.3879271140872,14.1924531050149,19.0324437114382,13.4738845535886,13.6827905384762,17.5979216045527,16.4122003271917,15.4917732574809,15.6142537543446,12.7319195339233,17.1151310515476,13.7359959576619,11.8959357217815,14.5778577724816,17.2169428514212,18.5884375898712,16.6843582576901,18.6034032245883,17.2776043353553,20.2248225030774,18.7454304363569,18.0465218823532,20.1957963116294,12.9613540059596,18.1721290976032,22.0122617027497,13.9102098570231,11.8293525015491,15.7271812668103,19.3547953952343,19.3499927843656,NA,10.1213677403426,16.5050403580604,18.7740280580756,13.4207221302775,18.5079413267607,13.9244831471227,20.9571225935157,14.1229606131441,14.8723863124047,14.625139185656,NA,16.187475604861,15.7412647252553,NA,16.9547188654669,12.9460344742034,20.6310118179763,16.9001781189304,19.7765282934903,13.7077549129253,NA,14.9533079868955,15.5385827209529,19.0170642027952,13.6815349157626,14.1578797940121,17.6204475200856,15.5347700653751,14.9322119832316,21.1282687687299,NA,12.2407260517152,14.6231327491345,10.355005248682,15.6034295951607,15.1157508396811,13.176035357046,15.9388802855405,12.1865144854517,16.6806932894567,16.8460326746871,15.6417035036832,14.3947862196736,16.4738517428182,11.0256503686431,18.2063619390577,16.2702590031007,15.9565488147156,17.7151435680183,12.0241104790105,16.3002086483247,18.3293010098725,NA,16.5738489282303,17.6162573462857,10.4494798699453,17.6598997578556,12.4728400758384,17.4440119070767,14.264727738902,19.569921416444,18.4531046135555,13.5251916628622,NA,7.83901414628514,NA,8.23429245801607,13.2479534662973,20.4788959887695,14.2020840205744,15.5802497332036,10.460170195974,NA,NA,12.2414999863534,17.7324662333889,17.1278472559268,17.5995126351812,12.7440012732516,17.4101432486245,14.3332587956649,NA,NA,12.8681610393271,15.8022800701276,14.4108454947337,NA,15.422845313779,12.879484271518,NA,18.7678967032482,19.5983764157318,18.9406364925087,12.9391490595894,NA,18.6126457220124,16.0985620131537,NA,14.7323317444442,NA,11.327224211136,14.2028936476973,14.4633953729934,15.67515185104,13.7223496802918,13.3191612171091,11.7598802791616,15.4954212914612,17.7419804127243,16.8209916458506,17.310265733424,NA,11.9646986089166,16.7476829408376,15.8479002872882,11.7968280882525,17.9095269037591,15.6040623443362,14.6781027240745,17.1947828199296,17.4734330626041,19.8275360732998,16.441156348212,19.5832399952957,15.611024509045,15.761987984635,15.3815632288022,12.0227703936187,12.0648350350118,11.1050186595352,18.8663099968012,NA,11.3770065861488,11.4014763452331,15.5542959543746,16.3438689318552,9.6639558134026,14.8800426334858,12.2878468324619,14.6269558243165,NA,18.1002722133202,13.7174365250865,15.0005110694227,14.3399251412946,18.446137875726,15.8410401945348,17.653052177518,12.0912049466458,12.1928291014003,18.3047835591351,NA,12.6214887289667,10.4858262905083,NA,14.7822846681053,15.5788087246209,16.902815525269,19.7501600106988,19.4671175327555,11.0195212327033,17.3360680290789,11.8954355500313,20.5178644656815,NA,15.4420162508243,10.351008773886,NA,11.7304132434387,19.8252581939308,14.2804895099607,13.3725168563962,13.4331211587199,12.2794004870731,18.837974030065,16.6524024637309,NA,14.8235055713078,NA,12.9675306915761,9.30194448110829,16.0005368161923,14.365516621256,17.8124975986066,15.8525780308153,NA,11.453765510832,14.4523969833624,12.8197639683196,16.0104922653439,13.0235847469751,20.7703291740802,NA,12.4453185664029,9.70980670258156,11.5489451775349,NA,22.3512528016713,19.4390514776194,NA,15.7537205283047,19.6199231600306,12.4165122848266,NA,15.6285193020733,17.1460395799439,15.7130921888759,15.5994465286044,20.1549762906257,11.8247296726352,18.3157147736708,14.8508514691814,14.2251328596144,NA,19.98161466192,9.97951379795246,10.1623057212757,20.6132418116809,12.926389033008,15.5579653146961,NA,15.831933882276,15.2887092979762,11.8169296411394,13.1745376564303,13.9371788482288,14.545669191935,13.2425849413148,10.0591754379151,11.3952085016162,13.999751663197,22.1771387684483,14.4314610401985,19.2677911627385,13.4192294309984,NA,16.7344900031434,13.0948547563617,13.5300770841309,NA,13.0919039216499,12.3190974119885,12.3569363637157,16.1227459108881,18.3698494959947,11.7008683880415,NA,16.3250670126016,15.2315887090647,12.4450205379825,16.7885450194564,17.6674005678535,NA,10.5254131412685,NA,14.2854354536416,NA,15.904038079041,11.4497878096182,14.0421954429523,14.2332661491978,10.9768712451509,12.0878973744251,NA,NA,11.9485990225157,NA,NA,19.5956621480943,15.9419870518458,14.4974027955902,12.750610482357,16.0625789103543,16.3620492861364,12.2574753564654,13.4935978021215,NA,13.3577430500957,NA,11.9191866151038,NA,16.2144103868947,14.9824579888043,15.2743577678272,18.6491119485271,11.6759283727617,9.79837556421931,18.0549518930175,15.2158200086598,Control
RHD01_101,NA,11.0597257037941,10.8550825904327,11.5217927862397,14.0585862382704,10.5994526308768,10.5427194603718,13.9847993768445,15.7410824552461,17.9316349317697,10.7344691510127,NA,9.98380165672822,19.8647571427724,NA,16.6542178481443,18.3632937842799,18.3052459543996,15.1452089458063,14.9176965374788,17.1766065861067,10.5644667717712,16.2327518066553,20.3753926694729,NA,15.1512060625659,13.8725209845917,13.3029458779022,19.1721371569775,18.9785180340616,18.2288534424969,20.502513289753,21.7027387486185,18.6038892640201,22.532358303548,17.7045392884437,11.3459590421608,19.9295538823196,12.6786448100206,12.211701255135,NA,NA,NA,NA,NA,10.2940601024055,10.529467645964,14.4116837674075,10.4363877841978,13.4967402043635,17.8637095857308,17.3499610471804,17.164805797812,16.795594530024,13.5502694148045,17.9083808922609,13.529504980844,11.1311682372445,14.4271203147938,17.1218046447112,19.1199082144864,17.1551314894379,14.6731412078302,17.9970923537133,20.0705795772964,18.5400981385629,18.6386763054234,20.0799899136558,15.4773914758156,18.9104746794986,22.4636134234318,14.1873559397665,13.4588102960375,16.6859601266248,19.9951032643775,19.8153523344812,11.1557346884919,10.0459029683418,14.4981392747803,19.2930984433312,13.9494820419835,18.815591563872,10.376284956201,20.5206493706451,10.0681629192742,14.8803578967235,14.9090065925455,12.5763421488242,16.3117153261741,12.0671106256194,NA,18.4201423954411,13.1094518154947,20.9382328314742,17.2403674409665,NA,14.0467991669127,11.9163930421372,15.1954967844315,15.5542557775378,19.646416672401,15.1471158669441,NA,17.6204453721915,15.7582325855503,15.0664638623247,21.1792488292102,NA,13.3796775436349,15.0972523595467,10.1258783644299,15.7279693658596,15.086028383856,12.7428374012233,15.9846948123967,13.7979603678196,17.3166775113314,17.2351690825875,15.7619116534185,15.5873945865292,17.08599312634,10.3102480858766,18.7491135712971,16.3909489844943,17.6217292424183,19.0854685690282,11.5923855548167,15.2247455981689,18.6837255773004,16.2979716086016,18.1217889652252,17.9694337409496,NA,17.8587757013679,NA,17.1795796655413,14.0195064644454,NA,17.9536298059385,15.3947798570436,15.3948669221768,11.8082518996436,10.6300413733775,NA,13.0625465743238,NA,NA,15.3630242255433,10.9582242655565,NA,15.8046576640621,12.4282272041166,18.4535507753315,NA,18.2527208628034,16.0666650348419,18.1331868743939,14.6418254076954,NA,NA,13.1713625968003,18.177769404395,14.7186538090863,NA,15.8969758813857,11.8403286830644,NA,18.8967770275904,19.7461778888142,19.1346268588628,12.2526819878721,NA,18.4203550220891,16.2097358758993,14.7982768701935,15.5240206885636,NA,11.9858757275418,NA,14.5870795527705,15.7895005318864,13.3230829157078,13.8839548620654,13.8219204359808,15.9067008537058,18.7506461487196,17.469589355804,17.7105596060712,15.7448527538315,11.3864779485801,16.9607440917532,15.5555235068462,12.297448518181,18.8316338323575,15.8862305176878,14.751460896704,13.5151774565824,NA,20.1561719775767,17.0176762024273,19.2724450353623,NA,15.8500827933864,16.672707090833,NA,NA,10.4402743225078,19.6807319147889,NA,NA,11.8601554465517,15.0259129689991,16.8872801235072,10.4740405134236,15.4213308108255,12.8041171024979,14.3300429316818,14.7318530475859,18.7348167706428,14.8521398159796,15.8078655513606,15.1202893202338,19.2551433971923,16.4577114374364,NA,11.863874971932,12.3473384485933,19.3154775268316,18.3429501233541,11.9565210003361,11.2291805211243,NA,16.1558926115339,NA,16.4049454531571,21.023342863219,18.873027696288,11.1604828392399,17.9514287268152,11.9563318664855,21.0574272666095,17.3193607663491,15.9305964424955,NA,13.1835001612419,11.4206018764495,20.2308765378255,14.5867758830357,13.890636684468,13.8930170597878,13.2200197256461,18.9264439704682,16.6925623803365,19.5752964112391,NA,NA,14.4387989984744,10.3529968127102,17.3930401323115,14.55987415626,18.076092711753,NA,15.9877478644996,11.6115947521864,15.3281279233053,12.9938100254784,14.9458301555009,14.6194961196247,21.5657677725571,NA,12.4710022230875,13.7590642639777,10.8600122409795,NA,NA,18.9866223076036,14.7366513792928,15.5992736201579,19.48123833142,13.0136944667253,NA,16.4475987283492,NA,16.7398478390612,15.8870992114575,20.0285414728411,11.8638532957096,19.1360433715832,13.9429661931695,14.7466439521287,NA,20.3442406353373,10.4823663095194,10.9357536493014,15.752347192367,14.1812112806491,16.0694105358607,NA,15.9021296507774,NA,10.9642636042774,13.0999505061358,NA,NA,14.8513518162262,10.1336444346466,11.596553180047,NA,NA,16.6413758356014,19.785422933222,13.857909091778,10.5607331026692,NA,13.3309826827735,13.4893650583578,NA,13.057490549566,12.3944080297953,11.900500805965,NA,NA,12.904404313937,NA,16.7284958547574,15.4535696638216,13.0353802556811,16.4767188367674,NA,NA,NA,10.376284956201,NA,NA,16.5059241050441,11.4502617122758,NA,15.5872281400541,10.7736172778573,12.5603858594464,10.9909165808344,12.3336551743254,12.8352014960563,NA,11.4885837944944,19.5219969806778,NA,NA,12.9836442088742,16.554153981215,17.1315857065135,13.3523055596476,13.0662333518241,12.3043091069559,13.6446945126533,NA,11.1595226012946,10.0319602926032,16.5117441618516,NA,NA,19.1474320178325,12.6721824413392,10.6262374300341,NA,16.076791176225,Control
